TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Oxytetracycline ,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
726.9509,24.286606,-0.20062041,454.80493,0.33102676,78.721855,0.6509241,0.689909,5.6573052,-13.722626,-0.031851817,-0.04391891,-0.18839134,0.26794302,-0.016655557,0.007402029,0.010239638,0.06571535,-0.17952494,0.07181881,0.029687764,0.05022239,0.00077484344,0.4,0.7024929,0.26794335,-0.19919235,-0.20000002
726.9508,273.41223,-0.20003629,467.3976,0.3308805,78.721855,0.3340812,-0.59259486,5.6573176,-16.634197,0.06333743,-0.022168458,0.33601514,0.26757273,0.036643956,0.090771966,-0.011368793,0.027766453,0.30456147,0.016518125,0.053093184,-0.00094093865,0.0109772235,0.4,-0.1774929,-0.1531044,-0.20569724,-0.19999966
726.9509,25.162613,-0.1678369,386.38727,-0.028627526,37.5086,0.395319,-0.2822814,25.21093,94.66402,0.040148996,0.019301465,-0.18833108,-0.16574496,-0.029422112,0.16204725,0.019341864,-0.009744172,0.17265007,0.04690876,-0.010377505,0.03426872,-0.010974544,-0.19698298,0.7024929,-0.16784236,-0.2057189,0.37968892
725.6554,24.237648,-0.1533544,430.16,-0.028970044,77.71957,3.4864204,4.347531,25.98647,94.549484,0.026990265,0.011673482,-0.18839128,-0.16558968,-0.041582137,0.08445592,0.01285367,-0.0050162533,-0.1795235,0.023690108,0.016884359,0.042038295,-0.011121669,-0.19760326,0.7024929,-0.16741753,0.45565137,0.3985215
726.9509,274.15903,-0.2005918,461.60452,0.33102676,78.721855,0.33024934,-0.59247446,5.6573052,90.62793,-0.046928678,-0.00047094858,-0.18253274,0.2678994,0.03924672,0.073193185,-0.009818208,0.04532924,0.30456147,-0.0024823195,-0.010489625,-0.0035889067,0.022694683,0.4,-0.17733212,0.26791438,-0.2057189,-0.20000002
726.92175,273.50613,13.614622,-60.3365,0.32975936,37.486275,0.33024934,0.67492557,5.6573052,-17.94543,-0.022926323,-0.02268476,0.33834636,0.25675043,0.040201638,-0.1096113,-0.037608348,0.0152952345,0.3045581,-0.02452914,0.030622028,-0.04358255,0.027262922,-0.1999813,0.6931786,0.2677906,0.45276195,-0.20000002
726.9509,24.498077,2.9887352,163.87022,-0.029103588,37.486267,0.34664384,4.542922,5.6816287,94.61345,0.017511062,0.041565254,0.3283439,-0.16790636,-0.036805995,0.020597767,0.011921535,-0.029345307,-0.17890579,-0.01991979,-0.0038481832,-0.015158356,-0.019947346,-0.19929513,0.7024929,0.09468155,-0.20019811,-0.1984354
398.4241,29.214691,13.233273,210.91792,-0.028854322,37.51344,3.4864256,4.628285,25.98647,94.66462,-0.007820631,0.06360102,0.28933567,0.26794422,-0.07804684,0.16167682,0.04636532,-0.0009897465,-0.17956147,-0.027251076,0.008028704,0.022197878,-0.009308792,0.4,-0.1774929,0.009229316,-0.2057189,0.4
726.9509,24.242981,-0.033789393,422.24973,0.30423918,37.52425,1.0154212,4.2662296,24.581783,94.66462,0.0315821,0.015614764,0.3330494,0.21901804,-0.03825577,0.03804431,0.0055150148,-0.006234939,0.3045441,0.02168519,-0.0028223342,0.037629925,-0.024276953,0.39999402,0.7024106,-0.16763876,-0.20571432,-0.19940406
726.9509,24.237846,-0.20052934,329.5503,-0.028892454,37.486267,0.33024934,-0.5392604,5.657685,80.114136,0.012906914,0.014564343,0.33839133,-0.15022852,-0.052156407,-0.056550756,0.013055723,-0.035309635,-0.17949562,-0.015998898,-0.0072071077,-0.03863212,-0.010435444,-0.20000002,0.7024929,-0.021855567,0.45570633,-0.19999939
726.9509,24.237648,-0.20063186,478.579,0.33102676,78.712616,0.33024934,-0.5906353,24.537785,94.66361,-0.008545251,0.0026089463,-0.18839134,0.19088018,-0.070042536,0.17156887,0.06760903,-0.017573277,-0.17955892,0.05853136,0.0010968137,0.07424429,-0.012099392,-0.20000002,0.7024929,0.25912067,0.4557189,-0.20000002
726.9509,24.237648,-0.19083667,429.1764,0.32488257,37.53328,0.33148172,0.56477284,5.6651034,94.4462,0.04100231,-0.0071301805,-0.18838896,-0.16629016,-0.015031652,0.065969564,0.045583047,0.015802385,0.15784827,0.016977744,0.01974014,0.054719016,-0.023316119,-0.19998696,0.7024929,-0.16745608,0.4557184,-0.20000002
726.8397,24.285194,0.485986,366.98615,0.25046778,38.928482,3.4864178,4.6102324,18.088224,94.66462,0.043811288,0.0106774345,-0.18839134,0.26778942,-0.061838236,0.11543359,0.035979144,0.052259073,-0.179442,0.060478844,0.019854685,0.05711937,-0.026667405,0.4,0.7024929,-0.16694067,-0.2057189,0.39782923
726.9509,266.54858,-0.20056367,450.8189,0.33054045,37.830513,0.33024934,-0.59256864,5.6573052,50.732765,-0.007767706,0.015953857,-0.17172725,0.18529172,0.003245658,0.032877043,-0.001214768,0.012383692,0.30344844,0.01492633,0.008605573,-0.007939993,0.009936773,0.35943437,0.7024929,0.055550423,-0.20491907,-0.20000002
408.74756,239.14978,13.637982,-48.26524,-0.029376965,78.719185,3.4864256,3.7292733,7.1799674,-17.985394,0.018376863,0.0052907583,-0.18838899,-0.16776411,0.031835116,0.027360074,-0.028659888,0.010913196,-0.1585617,-5.0850398e-05,0.02871387,0.008390329,0.019137025,-0.16448429,0.7024929,-0.044804048,-0.20520115,0.4
726.6027,24.293823,-0.1998589,469.18466,0.33102664,78.405525,0.33064857,-0.05828284,10.04092,94.41642,0.00623308,0.005683194,0.024591487,0.26788703,-0.0110070305,0.041866306,0.020620398,0.021663206,0.30427393,0.026392749,-0.018882416,0.028818551,0.01501589,0.3998664,-0.17749132,0.17480937,0.4557183,-0.20000002
398.57605,272.20462,13.639901,-40.60371,-0.026784193,78.721825,3.4864256,4.6278954,17.86061,91.133385,-0.010636802,-0.020538595,-0.18839134,0.23191845,-0.024568602,0.07184434,0.00022683367,0.055856556,-0.17010199,0.004377081,0.06506792,0.012795863,-0.008769731,0.4,0.7024549,-0.10238576,-0.2057189,0.4
726.9509,24.237648,10.9236355,54.105793,0.3309198,37.486267,0.33024934,4.6278405,5.6573052,94.66389,-0.010382936,0.0048510265,0.33837402,-0.043844406,-0.050504047,-0.028822556,0.022777647,-0.011633162,-0.1777866,-0.046314064,0.0030287725,-0.012271301,-0.01419896,-0.20000002,0.7024929,0.2646484,0.4557189,-0.20000002
398.4241,25.3695,13.640052,-77.00698,-0.029325496,77.39954,3.4863718,4.590963,7.359325,-17.990242,-0.00023165178,-0.009460743,0.30767062,-0.1654178,0.03572139,0.01669411,-0.01871682,-0.016972257,-0.14412624,-0.01485009,-0.021928325,-0.0015587828,0.024362402,-0.1999495,-0.17591633,0.21545395,0.4557189,0.3933407
723.6629,57.152412,-0.1993115,457.67242,-0.028946158,78.71794,1.4127612,-0.59178543,25.986437,-17.678108,0.0022188898,0.04406535,0.33777916,-0.16793564,0.011487141,0.12368282,0.018696455,-0.030522086,0.30441117,-0.0043718023,-0.011080806,-0.0049385233,0.008988245,-0.20000002,0.67325807,-0.16169979,0.4557189,0.39878812
398.4241,29.914848,13.586833,403.27112,-0.02855226,78.721855,3.486272,-0.5714438,20.594759,-17.990242,0.09519379,-0.0093958,0.33839133,0.26386318,0.05594539,0.06740768,0.025502298,-0.021703444,0.30456147,0.015703838,-0.018557979,0.020560386,0.0011374948,0.39959916,-0.1774929,-0.1639042,0.4557189,0.3998767
726.9509,24.237717,-0.19982314,453.8844,0.33102316,37.500347,0.35078147,4.6238375,5.7645946,94.66462,0.031812932,0.026407864,-0.18838812,0.19061238,-0.057959232,0.028876629,0.037436027,0.0008592259,-0.17824118,0.027884586,-0.016484313,0.05411704,-0.023783978,0.39997387,0.7024929,0.108106904,-0.2055516,-0.20000002
398.4241,274.13373,13.6316,-73.12377,-0.029379528,78.65409,3.4863706,-0.5689957,25.104292,-17.990242,0.046136092,0.0064721913,0.33750668,-0.15975606,0.0502157,0.0143880695,-0.024687182,-0.019087631,0.15507498,0.009565717,0.008698093,-0.006690205,0.030617047,-0.19987354,-0.17748977,0.12138428,0.45562404,0.4
398.42487,274.15558,13.58485,330.3303,0.114557594,78.721855,3.4864244,-0.59135985,6.686191,-17.990242,0.04665014,-0.020871632,-0.05107205,0.25093976,0.07702056,0.11297828,-0.013101139,0.014094247,0.30456147,0.012517535,0.010270284,0.018499773,0.012791741,0.3999751,-0.1774929,-0.107748345,0.026913986,0.39992395
693.5336,194.50089,-0.19997859,453.85806,0.33098957,78.721855,3.4821634,-0.40007138,25.982233,90.37568,-0.021006271,-0.0031673734,-0.18829934,0.26757553,-0.0077578863,0.0863655,0.01578449,0.030093847,0.24339065,0.023253672,0.026551537,0.025854042,0.03137311,0.4,-0.17749272,0.18500002,-0.19659388,-0.10437483
726.94653,274.1567,-0.19106269,465.97717,0.33102015,78.721855,0.33025244,-0.5926652,5.6577163,-17.986149,-0.034266613,0.008230346,-0.18668608,0.18645084,0.07233269,0.046296325,-0.025524333,0.019537117,0.30456147,0.03028028,-0.0018262893,0.012702438,0.034230456,-0.1887238,-0.17701824,-0.07358465,0.45564738,-0.20000002
726.9509,24.237648,-0.1991489,411.45535,-0.029378917,37.486298,0.33033064,-0.5894058,8.725936,-7.376457,0.06623449,-0.002596157,0.33835763,-0.16791487,-0.013263854,-0.032850996,0.020792356,-0.002731901,0.25696164,-0.009065245,0.02246719,0.003814672,-0.022983003,-0.19999993,0.7024929,-0.16794477,0.45571885,-0.19998702
726.9509,24.237709,-0.1937859,461.77737,0.33093676,77.233376,0.33051065,-0.54040384,5.6573052,-15.209061,0.013114897,-0.01794941,-0.18837322,0.26398122,0.0005885687,0.004736878,0.026060738,0.02295888,0.26028025,0.014960389,0.00075841957,0.04918244,-0.030751187,0.39999804,0.7024929,-0.13994147,0.45520115,-0.20000002
726.9508,250.80292,-0.20063186,479.29,0.33102676,78.721855,0.33421376,-0.5926628,25.98647,94.631905,0.014116502,0.04670249,-0.17421518,0.2596049,-0.014678628,0.2293328,0.055447295,0.014585572,0.30456048,0.024285961,0.00675187,0.021602562,0.0025704743,0.3999993,-0.1774929,-0.055171233,0.4557188,-0.19991791
399.36768,24.237686,11.813765,91.09709,0.32636806,37.486385,3.4786732,4.6282725,25.665178,94.621864,-0.018090334,0.01376614,-0.18839134,0.26345944,-0.08014037,0.1490476,0.051322874,-0.0038695738,-0.17956147,0.0065898085,-0.0074841613,0.04174711,-0.018102776,-0.19442141,0.7024929,0.267885,0.4556235,0.35226145
726.9506,269.99487,11.1799555,160.86653,0.22391172,68.88943,0.33024982,-0.592587,5.6573052,-17.990242,-0.024824072,-0.031582646,0.33839113,-0.16701837,0.08007706,-0.042176984,-0.045546893,0.009157594,0.30456147,-0.0075321486,0.013322056,0.0006325839,0.02453541,-0.19998801,-0.043735344,-0.0766885,0.4557189,-0.20000002
467.90793,274.1564,11.247702,-38.459408,-0.029379528,74.4647,0.4662247,-0.5926621,5.6573052,-17.990242,0.04858398,0.0020048728,0.33839133,-0.16727707,0.06717486,0.061311323,-0.043011196,-0.029436905,0.30455214,-0.017043427,0.04267208,-0.06026965,0.027970389,-0.1999625,-0.17670669,-0.059636746,0.45482588,0.39503536
398.4241,24.647728,13.640056,-108.33074,-0.029379528,37.486267,3.4864256,4.628281,24.016142,-17.966358,-0.008576383,0.035817295,0.270085,-0.16513787,-0.058563765,0.06224998,-0.006506876,-0.027066823,-0.17956147,-0.051716965,0.0112857865,-0.018670397,-0.006256233,-0.19999135,0.7024929,0.26168352,-0.17078292,0.4
407.07703,24.427467,0.7648699,285.60132,-0.029379275,78.7218,3.48642,-0.4763584,25.986446,-17.989792,-0.0068409247,0.03171595,-0.18342127,-0.16794488,-0.008839711,0.03100818,0.0054389983,-0.019582335,-0.17932028,-0.010578419,-0.0034384143,-0.0021160592,0.009815769,-0.20000002,0.7024929,-0.15995836,0.4557189,0.39999983
398.4525,25.206413,1.7336457,327.40128,-0.029135223,78.721855,3.4864256,3.5097423,25.98647,-11.128944,0.013806717,0.008907121,-0.088823155,-0.1439643,-0.0049272114,0.0836681,0.015682632,-0.003061075,-0.16941792,0.006771758,-0.008064083,0.015081019,0.015454787,0.39954296,-0.17748378,-0.12546614,0.45516822,0.4
726.9509,24.238945,2.4773853,166.2972,0.0212068,37.486267,0.3322405,4.621889,9.506844,94.66462,0.015914874,0.0070223724,-0.10021162,0.2154749,-0.06171081,0.10419518,0.020409329,-0.012416446,-0.17938232,0.016169371,-0.0052292636,0.034515742,-0.017556299,0.15055884,0.7024929,-0.15784654,-0.2057189,0.019254556
398.4241,73.28528,13.640057,-107.996666,-0.029379528,37.759785,3.4864256,4.6133027,22.290733,-17.990242,0.04594388,-0.010553674,0.33839133,-0.0059725614,0.029441327,-0.016188234,-0.0045299185,-0.023141637,-0.039319754,-0.0148657495,0.008739704,-0.015925093,0.015428886,0.32838973,-0.1774929,-0.11506565,0.45553613,0.4
726.9509,274.15903,-0.16825652,416.26413,0.33102676,78.721855,3.2732227,-0.511394,5.6573052,58.781487,-0.032857347,-0.02827067,-0.18839134,0.26792416,0.029394943,0.055962816,-0.0033566405,0.054108884,0.30456147,0.026611706,0.032275893,-0.008112152,0.037772458,0.4,-0.1774929,0.2679364,-0.2057189,-0.20000002
398.4241,274.13657,13.005209,293.54788,0.00043763666,78.721855,3.4864256,1.6386652,25.954857,-17.841171,0.061416075,0.032654326,0.3321693,0.2679227,0.0031254736,0.059505075,0.03217693,0.026748704,0.30455434,0.004184303,0.04202945,-0.013411363,0.011142455,0.4,-0.1774929,-0.026862618,-0.2057189,0.4
494.06793,274.12732,0.9404805,343.08606,-0.029378887,78.7217,3.4862163,-0.5917578,25.986467,-17.969551,-0.031123124,0.05105794,0.3301711,-0.16794384,0.046462625,0.12315515,-0.014091163,-0.0245823,0.3038739,-0.04371448,-0.017151177,-0.017066218,0.021131463,-0.19994298,0.7018726,-0.16678351,0.45558825,0.4
677.68353,24.238213,13.615994,20.79888,-0.02692255,37.486267,0.33070603,4.628051,23.173166,94.66447,0.052739393,0.008338533,0.33839133,0.22876352,-0.04085302,-0.10006903,0.006506987,-0.045706887,0.30175096,-0.0039114347,-0.023535863,-0.0019315539,-0.003290213,-0.030065486,-0.17747189,-0.110736,0.4553001,0.17094919
726.9509,24.272652,-0.20062947,474.3081,0.33102676,78.72184,3.4864156,4.6278877,25.98228,94.66462,-0.035937004,0.038308926,-0.18839134,0.26791245,-0.08519893,0.15102401,0.06623465,0.041247748,-0.17956147,0.057802346,-0.016976519,0.08020274,-0.013866159,0.4,0.7024929,0.26786608,-0.2057189,-0.19999674
398.4241,274.15903,13.640057,-109.15972,-0.029379528,78.721855,3.4864256,4.5669136,25.909819,-17.990242,0.010121062,-0.0067355176,-0.18815966,0.26571408,0.05799146,0.08341045,-0.013234644,0.01710748,0.08186174,-0.0027795548,0.048372433,0.014634689,0.042921733,0.4,-0.1774929,0.22175483,-0.2057189,0.4
726.9509,24.247421,-0.20063186,477.37698,0.33101377,76.83364,0.33024934,-0.5926652,5.657513,-17.990189,-0.030057732,0.026607225,-0.18813543,-0.15995143,0.003533175,0.033235587,0.017833766,-0.009226301,0.076661296,-0.0011167594,-0.0048413025,0.00025788957,0.019853657,-0.20000002,0.7024929,0.22383927,0.4557189,-0.20000002
398.4241,24.257904,13.596491,45.407597,-0.027745094,37.489414,3.4864256,4.6282883,25.98647,94.6646,-0.03817947,0.023335356,-0.18831353,0.26790038,-0.073160104,0.124839514,0.03170893,0.01822986,-0.17956147,-0.013361734,0.00016845371,0.04474132,-0.022145309,0.4,0.23163551,-0.13550997,-0.2057189,0.4
726.9509,38.131737,13.631041,-106.70046,-0.02801625,37.486267,0.33095744,4.627875,5.6573052,94.06693,-0.009381239,-0.010970105,-0.18635888,-0.16793184,-0.042668354,0.07359426,-0.0030844298,0.004970103,-0.17953579,-0.018713074,0.032542586,-0.026638292,-0.0088062985,-0.20000002,0.7024929,0.26780015,-0.2057189,-0.19999692
398.4241,25.24884,13.640057,-86.20467,-0.02892993,44.40003,3.4863086,4.606123,5.816956,-17.9901,0.012942481,-0.01748343,0.33651495,0.18104883,0.023800638,0.051826946,8.656904e-05,-0.0021918046,0.29364005,-0.006001764,-0.016623836,0.026189104,0.010084314,0.27612135,-0.17749186,-0.0066087926,0.4557183,0.3875005
398.4241,274.15903,13.623219,194.44548,0.23762085,78.721855,3.4864233,-0.59237313,5.6573205,-17.990242,0.04937421,-0.016482584,0.33743504,0.2676799,0.08409632,0.09025593,-0.0119800335,0.011843629,0.30456147,0.017996598,0.028708493,-0.028995004,0.039442558,0.4,-0.1774929,0.2647816,0.38661852,-0.13664167
726.9508,24.237648,-0.14917874,418.4424,0.30974638,37.492695,0.33178225,4.314962,23.492928,94.636154,0.052743938,0.028441947,0.33797213,0.06932951,-0.039651446,0.036008634,0.033859175,-0.018062597,0.27497807,0.0086190775,-0.02916883,0.024412163,-0.023241084,0.32985917,0.69544214,-0.114151224,0.45571885,-0.1999993
398.42426,274.15903,13.639235,-88.19866,-0.027404483,37.7302,3.4864218,4.522767,7.707587,94.49013,-0.024805356,0.019679982,0.3382642,0.26784348,-0.012182803,-0.049763575,-0.012026894,0.014431213,0.2895609,0.0004951803,0.01690996,-0.016072202,0.031226886,0.4,-0.1774929,0.26344642,-0.2057189,0.4
398.4241,274.15903,13.63399,48.495396,-0.029363628,78.721855,3.4864256,-0.578182,25.639235,-17.990242,0.04648661,-0.007283625,0.33816156,0.26793995,0.07247919,0.10169417,-0.005969259,0.019552866,0.30456138,0.014536347,0.05667659,-0.026584744,0.04856534,0.4,-0.1774929,0.0953479,-0.2057189,0.4
726.9508,274.15903,-0.19409442,355.76944,0.33102676,78.721855,3.4854574,3.5726295,5.658482,93.39399,-0.019496638,0.027264476,-0.18839134,0.26739597,-0.032255426,0.022818312,0.008354137,0.01292445,-0.1790727,0.035944376,0.025420722,-0.010623039,0.04548836,0.4,-0.17634027,0.26794496,-0.2057189,0.017782753
726.9509,24.23854,-0.19658303,253.62279,-0.029107686,37.486267,0.3303701,4.178492,25.983053,94.66462,0.0009853772,0.0352031,-0.1851689,-0.16649343,-0.067218654,0.054801606,0.037745826,-0.0050027827,-0.17956147,0.00834531,0.0008209886,0.008029166,-0.0053179422,-0.20000002,0.7024929,-0.15414993,0.14039949,0.3414732
726.9509,274.15903,-0.20034814,464.73093,0.3307231,78.721855,0.3401492,-0.5926647,5.657315,-17.673836,0.033608776,0.0052163047,0.30075857,0.26681972,0.05522525,0.043266594,0.0018958559,0.028458608,0.30456147,0.024263289,0.014402748,-0.006531886,0.00962845,0.4,-0.1774929,-0.15949756,-0.2057189,-0.19999656
450.2572,274.15903,13.640055,-94.697105,0.33098423,78.62924,3.4864244,4.6238346,5.657328,56.179676,-0.071652204,-0.006341302,-0.18839084,0.23833,0.015040014,-0.021058463,-0.0160724,0.023293698,-0.15565114,-0.006565205,0.018968478,-0.005700073,0.03997015,0.4,0.31067732,0.2679443,-0.2057189,0.39977637
726.95056,24.251,-0.19118524,473.81488,0.3310198,78.721855,3.486262,4.404785,25.963327,94.663216,0.037547007,0.019624688,-0.18747552,0.26417822,-0.027008899,0.112605155,0.04260483,0.010022459,0.30453336,0.00838389,-0.004571338,0.0407502,-0.01932183,0.4,-0.17746939,-0.12723267,-0.10982199,-0.19659731
398.4241,274.15903,13.638665,90.71005,-0.029343884,78.404434,3.4864106,0.0907873,25.986467,27.519035,-0.0075579016,0.033670485,0.33838147,0.26137006,0.05032471,0.19339061,-0.02470629,-0.01882305,0.30454528,-0.007838315,0.026623232,0.023850894,0.04650126,0.39978302,-0.1774929,-0.13218549,-0.2057189,0.4
603.01636,263.74997,-0.20057082,431.98154,-0.029372316,77.70752,0.3312283,-0.5926652,25.986412,-17.549576,-0.017330755,0.01310867,-0.18832003,-0.16247511,0.018356321,0.09833221,-0.017824974,-0.015813641,0.30423605,0.020977732,-0.008242992,0.016380342,0.019919181,-0.1999999,0.7024929,-0.16786906,0.35213774,0.39999932
398.4241,273.567,9.330882,-18.63148,-0.029379468,78.72164,3.4864147,-0.5830262,7.8378983,-17.990242,0.010471999,0.015536134,-0.044786554,-0.15612619,0.034781724,0.067055054,-0.009176458,-0.016093638,-0.1578179,0.00014472361,0.0114536695,-0.004215437,0.018857442,-0.097376,-0.17428319,0.11633631,0.45010296,0.3999999
726.9509,24.237648,-0.20062852,427.73312,0.31367326,37.486267,0.33024934,-0.517529,5.6573052,-9.879879,0.020184148,2.77346e-05,0.33839133,-0.12769328,-0.04499449,-0.12056814,0.038654637,-0.016993336,-0.17950968,-0.028312802,0.011936921,-0.034241907,-0.013420484,-0.20000002,0.7024929,0.041836202,0.4557189,-0.20000002
398.42416,274.15903,8.663179,317.0791,0.21715355,78.721855,3.4864085,-0.59240055,7.7357974,-17.990242,-0.0034302056,0.01118634,-0.18829842,0.20672077,0.06389651,0.15642576,0.004205455,0.0044152383,0.30452695,0.01473428,0.016769903,0.010882264,0.048413534,0.39994627,-0.1774929,0.26563984,0.44385695,0.398545
726.9509,25.481552,-0.19643426,309.89294,0.15762448,37.486267,0.33024934,-0.59093213,5.6573176,94.54883,-0.030623626,0.019165358,0.33839133,-0.16218035,-0.010894167,-0.029276446,0.00034781807,-0.040235616,0.18511716,-0.02905608,-0.030053996,-0.033548735,0.0024274325,-0.20000002,0.7024929,-0.028871085,0.4557188,-0.20000002
398.4241,274.09427,13.63927,132.6697,-0.029278185,78.721855,3.4864256,-0.4396155,25.917448,-17.98994,0.052295145,-0.02528786,0.32861426,0.2678154,0.06752455,-0.032872736,-0.012322283,0.016273309,0.30456147,0.03399329,0.03768905,0.030334663,0.03628781,0.4,-0.1774929,-0.16657613,-0.20563826,0.4
398.4241,24.679825,13.639829,-76.51989,-0.028101783,40.698067,3.4864256,4.628208,5.6579556,-17.902771,0.042245522,0.004538129,-0.07359141,0.2677081,-0.026250962,-0.025924921,0.018679684,0.011985517,-0.17955884,-0.0046265153,0.011819359,-0.007528278,-0.0084286565,0.39999884,-0.17684199,0.26361024,-0.20371655,0.39953083
405.8938,274.0072,8.676664,205.89766,0.33102605,37.48631,3.3602974,4.6282268,25.985405,94.66462,-0.01957009,0.026241358,-0.18544485,0.26794496,-0.06479378,-0.02372095,0.006285365,0.032140173,-0.08450997,0.03264699,0.014228641,0.04529255,0.012922809,0.4,-0.17745079,0.24304342,-0.2057189,0.39999872
726.9509,67.69051,-0.19898868,350.8012,0.3152705,61.570473,3.468488,4.592079,25.722378,94.66462,0.012038384,0.022455502,-0.18839134,-0.16789147,-0.04026021,0.12078871,0.0050531896,0.005045238,-0.17953783,0.040088687,0.03304365,0.029496765,0.0055036684,0.36220896,0.7024929,0.22452153,-0.2057189,-0.055651344
726.89075,24.24936,13.410125,108.79997,-0.02937838,76.21609,2.6864038,-0.43991065,6.6484714,-17.990055,0.010944749,-0.0023040327,-0.08957213,-0.16794495,0.030104164,0.008244462,-0.018009916,-0.014021468,0.30327785,-0.010158603,0.008674197,0.005527583,0.0062882975,-0.20000002,0.7024929,-0.16731241,0.4557189,-0.14924812
